57025,103.17,241.87,258.79,256.15,270.3,225.33,216.7
57029,101.93,241.87,258.79,256.15,270.3,225.33,216.7
58030,108.82,241.87,258.79,256.15,270.3,225.33,216.7
58520,108.82,230.88,258.79,256.15,270.3,225.33,216.7
58521,108.82,230.88,215.98,256.15,270.3,225.33,216.7
58523,108.82,230.88,215.98,256.15,270.3,291.01,216.7
58524,108.82,230.88,215.98,256.15,270.3,291.01,238.02
58524,108.82,230.88,215.98,256.15,254.28,291.01,238.02
58525,108.82,230.88,215.98,265.02,254.28,291.01,238.02
59030,101.79,230.88,215.98,265.02,254.28,291.01,238.02
